time,app,des,tr,ltr,suc
27100,2,138,5,5,1.000000
27100,3,126,5,5,1.000000
27100,2,136,5,5,1.000000
27100,3,144,5,5,1.000000
27100,3,146,5,5,1.000000
27100,4,5,10,40,0.250000
27100,3,83,5,5,1.000000
27100,1,130,5,5,1.000000
27300,2,138,5,5,1.000000
27300,3,150,5,5,1.000000
27300,3,146,5,5,1.000000
27300,1,130,5,5,1.000000
27300,2,85,5,5,1.000000
27300,3,83,5,5,1.000000
27300,1,109,5,5,1.000000
27300,1,87,5,5,1.000000
27300,3,111,5,5,1.000000
27300,1,128,5,5,1.000000
27300,5,6,25,40,0.625000
27300,6,113,10,40,0.250000
27300,3,126,5,5,1.000000
27300,1,97,5,5,1.000000
27300,1,148,5,5,1.000000
27300,3,144,5,5,1.000000
27300,4,5,10,40,0.250000
27300,3,124,5,5,1.000000
27300,1,73,5,5,1.000000
27300,1,89,5,5,1.000000
27300,2,136,5,5,1.000000
27300,2,3,5,5,1.000000
27300,2,91,5,5,1.000000
27300,6,7,21,40,0.525000
27300,2,105,5,5,1.000000
27300,4,115,20,40,0.500000
27300,1,132,5,5,1.000000
27300,5,81,80,40,2.000000
27300,3,140,15,5,3.000000
27300,4,67,15,40,0.375000
27300,5,65,20,40,0.500000
27500,3,144,5,5,1.000000
27500,2,136,5,5,1.000000
27500,5,65,20,40,0.500000
27500,3,126,5,5,1.000000
27500,2,85,5,5,1.000000
27500,1,109,5,5,1.000000
27500,3,124,5,5,1.000000
27500,4,5,10,40,0.250000
27500,1,89,5,5,1.000000
27500,5,81,80,40,2.000000
27500,4,115,20,40,0.500000
27500,2,105,5,5,1.000000
27500,1,97,5,5,1.000000
27500,2,91,5,5,1.000000
27500,3,146,5,5,1.000000
27500,2,138,5,5,1.000000
27500,5,6,25,40,0.625000
27500,6,7,21,40,0.525000
27500,1,87,5,5,1.000000
27500,3,140,15,5,3.000000
27500,4,67,15,40,0.375000
27500,3,111,5,5,1.000000
27500,1,148,5,5,1.000000
27500,1,128,5,5,1.000000
27500,6,113,10,40,0.250000
27500,2,3,5,5,1.000000
27500,3,83,5,5,1.000000
27500,1,130,5,5,1.000000
27500,3,150,5,5,1.000000
27500,1,132,5,5,1.000000
27500,1,73,5,5,1.000000
27700,6,113,10,40,0.250000
27700,1,97,5,5,1.000000
27700,3,146,5,5,1.000000
27700,3,111,5,5,1.000000
27700,1,128,5,5,1.000000
27700,2,136,5,5,1.000000
27700,1,89,5,5,1.000000
27700,5,81,80,40,2.000000
27700,2,105,5,5,1.000000
27700,5,65,20,40,0.500000
27700,1,87,5,5,1.000000
27700,6,7,21,40,0.525000
27700,2,91,5,5,1.000000
27700,2,138,5,5,1.000000
27700,4,67,15,40,0.375000
27700,3,150,5,5,1.000000
27700,3,140,15,5,3.000000
27700,2,85,5,5,1.000000
27700,3,126,5,5,1.000000
27700,2,3,5,5,1.000000
27700,1,148,5,5,1.000000
27700,1,73,5,5,1.000000
27700,3,144,5,5,1.000000
27700,4,115,20,40,0.500000
27700,5,6,25,40,0.625000
27700,3,124,5,5,1.000000
27700,3,83,5,5,1.000000
27700,4,5,10,40,0.250000
27700,1,130,5,5,1.000000
27700,1,132,5,5,1.000000
27700,1,109,5,5,1.000000
27900,3,124,5,5,1.000000
27900,1,132,5,5,1.000000
27900,4,115,20,40,0.500000
27900,3,150,5,5,1.000000
27900,1,148,5,5,1.000000
27900,5,81,80,40,2.000000
27900,1,73,5,5,1.000000
27900,1,109,5,5,1.000000
27900,6,113,10,40,0.250000
27900,3,144,5,5,1.000000
27900,2,105,5,5,1.000000
27900,1,89,5,5,1.000000
27900,5,65,20,40,0.500000
27900,1,130,5,5,1.000000
27900,2,91,5,5,1.000000
27900,4,67,15,40,0.375000
27900,1,87,5,5,1.000000
27900,2,136,5,5,1.000000
27900,1,128,5,5,1.000000
27900,2,85,5,5,1.000000
27900,4,5,10,40,0.250000
27900,3,126,5,5,1.000000
27900,1,97,5,5,1.000000
27900,3,140,15,5,3.000000
27900,2,138,5,5,1.000000
27900,5,6,25,40,0.625000
27900,3,83,5,5,1.000000
27900,3,146,5,5,1.000000
27900,6,7,21,40,0.525000
27900,3,111,5,5,1.000000
27900,2,3,5,5,1.000000
28100,1,87,5,5,1.000000
28100,1,148,5,5,1.000000
28100,2,136,5,5,1.000000
28100,2,3,5,5,1.000000
28100,2,138,5,5,1.000000
28100,1,132,5,5,1.000000
28100,3,83,5,5,1.000000
28100,3,126,5,5,1.000000
28100,4,115,20,40,0.500000
28100,2,85,5,5,1.000000
28100,3,144,5,5,1.000000
28100,2,91,5,5,1.000000
28100,1,97,5,5,1.000000
28100,3,140,15,5,3.000000
28100,6,7,21,40,0.525000
28100,3,124,5,5,1.000000
28100,5,65,20,40,0.500000
28100,5,81,80,40,2.000000
28100,4,67,15,40,0.375000
28100,5,6,25,40,0.625000
28100,3,150,5,5,1.000000
28100,1,109,5,5,1.000000
28100,2,105,5,5,1.000000
28100,1,89,5,5,1.000000
28100,6,113,10,40,0.250000
28100,1,130,5,5,1.000000
28100,1,73,5,5,1.000000
28100,1,128,5,5,1.000000
28100,3,111,5,5,1.000000
28100,3,146,5,5,1.000000
28100,4,5,10,40,0.250000
28300,5,6,25,40,0.625000
28300,1,130,5,5,1.000000
28300,4,67,15,40,0.375000
28300,4,5,10,40,0.250000
28300,3,83,5,5,1.000000
28300,3,126,5,5,1.000000
28300,3,140,15,5,3.000000
28300,1,128,5,5,1.000000
28300,1,97,5,5,1.000000
28300,3,144,5,5,1.000000
28300,5,65,20,40,0.500000
28300,1,132,5,5,1.000000
28300,2,136,5,5,1.000000
28300,4,115,20,40,0.500000
28300,3,150,5,5,1.000000
28300,2,91,5,5,1.000000
28300,1,148,5,5,1.000000
28300,3,111,5,5,1.000000
28300,3,124,5,5,1.000000
28300,2,105,5,5,1.000000
28300,3,146,5,5,1.000000
28300,5,81,80,40,2.000000
28300,1,109,5,5,1.000000
28300,1,73,5,5,1.000000
28300,2,138,5,5,1.000000
28300,2,85,5,5,1.000000
28300,6,113,10,40,0.250000
28300,6,7,21,40,0.525000
28300,2,3,5,5,1.000000
28300,1,89,5,5,1.000000
28300,1,87,5,5,1.000000
28500,2,105,5,5,1.000000
28500,2,91,5,5,1.000000
28500,2,3,5,5,1.000000
28500,1,148,5,5,1.000000
28500,3,140,15,5,3.000000
28500,1,128,5,5,1.000000
28500,2,136,5,5,1.000000
28500,5,6,25,40,0.625000
28500,3,126,5,5,1.000000
28500,4,67,15,40,0.375000
28500,3,124,5,5,1.000000
28500,3,111,5,5,1.000000
28500,2,85,5,5,1.000000
28500,2,138,5,5,1.000000
28500,1,87,5,5,1.000000
28500,1,97,5,5,1.000000
28500,1,73,5,5,1.000000
28500,1,89,5,5,1.000000
28500,3,144,5,5,1.000000
28500,6,113,10,40,0.250000
28500,5,81,80,40,2.000000
28500,3,146,5,5,1.000000
28500,1,130,5,5,1.000000
28500,6,7,21,40,0.525000
28500,3,83,5,5,1.000000
28500,1,132,5,5,1.000000
28500,4,5,10,40,0.250000
28500,1,109,5,5,1.000000
28500,3,150,5,5,1.000000
28500,4,115,20,40,0.500000
28500,5,65,20,40,0.500000
28700,3,140,15,5,3.000000
28700,4,67,15,40,0.375000
28700,5,81,80,40,2.000000
28700,3,150,5,5,1.000000
28700,1,89,5,5,1.000000
28700,1,148,5,5,1.000000
28700,1,130,5,5,1.000000
28700,6,113,10,40,0.250000
28700,2,85,5,5,1.000000
28700,1,132,5,5,1.000000
28700,3,144,5,5,1.000000
28700,5,6,25,40,0.625000
28700,1,73,5,5,1.000000
28700,2,3,5,5,1.000000
28700,3,124,5,5,1.000000
28700,1,97,5,5,1.000000
28700,3,111,5,5,1.000000
28700,3,146,5,5,1.000000
28700,3,83,5,5,1.000000
28700,1,128,5,5,1.000000
28700,2,138,5,5,1.000000
28700,4,5,10,40,0.250000
28700,2,105,5,5,1.000000
28700,2,136,5,5,1.000000
28700,2,91,5,5,1.000000
28700,4,115,20,40,0.500000
28700,5,65,20,40,0.500000
28700,3,126,5,5,1.000000
28700,1,87,5,5,1.000000
28700,1,109,5,5,1.000000
28700,6,7,21,40,0.525000
28900,1,87,5,5,1.000000
28900,4,5,10,40,0.250000
28900,2,138,5,5,1.000000
28900,3,150,5,5,1.000000
28900,4,67,15,40,0.375000
28900,3,111,5,5,1.000000
28900,1,73,5,5,1.000000
28900,2,3,5,5,1.000000
28900,1,97,5,5,1.000000
28900,1,130,5,5,1.000000
28900,2,85,5,5,1.000000
28900,1,128,5,5,1.000000
28900,1,89,5,5,1.000000
28900,2,105,5,5,1.000000
28900,5,65,20,40,0.500000
28900,1,109,5,5,1.000000
28900,1,148,5,5,1.000000
28900,3,124,5,5,1.000000
28900,2,91,5,5,1.000000
28900,6,113,10,40,0.250000
28900,6,7,21,40,0.525000
28900,3,140,15,5,3.000000
28900,3,146,5,5,1.000000
28900,3,83,5,5,1.000000
28900,5,81,80,40,2.000000
28900,3,126,5,5,1.000000
28900,5,6,25,40,0.625000
28900,4,115,20,40,0.500000
28900,3,144,5,5,1.000000
28900,2,136,5,5,1.000000
28900,1,132,5,5,1.000000
29100,5,6,25,40,0.625000
29100,1,130,5,5,1.000000
29100,2,85,5,5,1.000000
29100,5,65,20,40,0.500000
29100,2,91,5,5,1.000000
29100,1,109,5,5,1.000000
29100,6,113,10,40,0.250000
29100,3,83,5,5,1.000000
29100,1,148,5,5,1.000000
29100,3,111,5,5,1.000000
29100,3,140,15,5,3.000000
29100,3,144,5,5,1.000000
29100,1,97,5,5,1.000000
29100,4,67,15,40,0.375000
29100,5,81,80,40,2.000000
29100,3,150,5,5,1.000000
29100,3,126,5,5,1.000000
29100,1,87,5,5,1.000000
29100,4,115,20,40,0.500000
29100,2,136,5,5,1.000000
29100,1,73,5,5,1.000000
29100,1,132,5,5,1.000000
29100,2,138,5,5,1.000000
29100,3,124,5,5,1.000000
29100,2,3,5,5,1.000000
29100,2,105,5,5,1.000000
29100,1,128,5,5,1.000000
29100,1,89,5,5,1.000000
29100,4,5,10,40,0.250000
29100,3,146,5,5,1.000000
29100,6,7,21,40,0.525000
29300,3,111,5,5,1.000000
29300,5,81,80,40,2.000000
29300,2,136,5,5,1.000000
29300,1,109,5,5,1.000000
29300,1,97,5,5,1.000000
29300,1,132,5,5,1.000000
29300,3,150,5,5,1.000000
29300,3,140,15,5,3.000000
29300,3,124,5,5,1.000000
29300,2,91,5,5,1.000000
29300,1,130,5,5,1.000000
29300,3,83,5,5,1.000000
29300,5,6,25,40,0.625000
29300,1,73,5,5,1.000000
29300,2,105,5,5,1.000000
29300,1,128,5,5,1.000000
29300,3,146,5,5,1.000000
29300,1,148,5,5,1.000000
29300,4,67,15,40,0.375000
29300,2,138,5,5,1.000000
29300,4,115,20,40,0.500000
29300,3,144,5,5,1.000000
29300,1,89,5,5,1.000000
29300,3,126,5,5,1.000000
29300,4,5,10,40,0.250000
29300,2,85,5,5,1.000000
29300,5,65,20,40,0.500000
29300,6,113,10,40,0.250000
29300,1,87,5,5,1.000000
29300,2,3,5,5,1.000000
29300,6,7,21,40,0.525000
29500,1,148,5,5,1.000000
29500,1,89,5,5,1.000000
29500,5,65,20,40,0.500000
29500,4,5,10,40,0.250000
29500,3,140,15,5,3.000000
29500,1,97,5,5,1.000000
29500,1,109,5,5,1.000000
29500,1,73,5,5,1.000000
29500,2,138,5,5,1.000000
29500,4,67,15,40,0.375000
29500,1,132,5,5,1.000000
29500,1,130,5,5,1.000000
29500,1,87,5,5,1.000000
29500,4,115,20,40,0.500000
29500,2,105,5,5,1.000000
29500,3,146,5,5,1.000000
29500,3,111,5,5,1.000000
29500,2,91,5,5,1.000000
29500,3,150,5,5,1.000000
29500,3,144,5,5,1.000000
29500,3,83,5,5,1.000000
29500,2,3,5,5,1.000000
29500,6,113,10,40,0.250000
29500,3,126,5,5,1.000000
29500,5,81,80,40,2.000000
29500,6,7,21,40,0.525000
29500,2,136,5,5,1.000000
29500,1,128,5,5,1.000000
29500,2,85,5,5,1.000000
29500,3,124,5,5,1.000000
29500,5,6,25,40,0.625000
29700,1,89,5,5,1.000000
29700,2,85,5,5,1.000000
29700,1,132,5,5,1.000000
29700,3,144,5,5,1.000000
29700,2,105,5,5,1.000000
29700,4,67,15,40,0.375000
29700,4,5,10,40,0.250000
29700,3,124,5,5,1.000000
29700,1,73,5,5,1.000000
29700,3,111,5,5,1.000000
29700,4,115,20,40,0.500000
29700,2,138,5,5,1.000000
29700,1,97,5,5,1.000000
29700,1,128,5,5,1.000000
29700,6,113,10,40,0.250000
29700,3,146,5,5,1.000000
29700,5,65,20,40,0.500000
29700,3,150,5,5,1.000000
29700,5,6,25,40,0.625000
29700,1,109,5,5,1.000000
29700,3,140,15,5,3.000000
29700,3,126,5,5,1.000000
29700,2,91,5,5,1.000000
29700,6,7,21,40,0.525000
29700,1,130,5,5,1.000000
29700,1,148,5,5,1.000000
29700,3,83,5,5,1.000000
29700,5,81,80,40,2.000000
29700,1,87,5,5,1.000000
29700,2,136,5,5,1.000000
29700,2,3,5,5,1.000000
29900,4,5,10,40,0.250000
29900,2,3,5,5,1.000000
29900,2,138,5,5,1.000000
29900,3,140,15,5,3.000000
29900,4,115,20,40,0.500000
29900,5,6,25,40,0.625000
29900,2,105,5,5,1.000000
29900,4,67,15,40,0.375000
29900,3,126,5,5,1.000000
29900,2,136,5,5,1.000000
29900,3,124,5,5,1.000000
29900,6,7,21,40,0.525000
29900,1,109,5,5,1.000000
29900,2,85,5,5,1.000000
29900,1,148,5,5,1.000000
29900,3,144,5,5,1.000000
29900,1,132,5,5,1.000000
29900,1,128,5,5,1.000000
29900,3,146,5,5,1.000000
29900,1,87,5,5,1.000000
29900,1,89,5,5,1.000000
29900,3,83,5,5,1.000000
29900,3,150,5,5,1.000000
29900,1,73,5,5,1.000000
29900,5,65,20,40,0.500000
29900,6,113,10,40,0.250000
29900,3,111,5,5,1.000000
29900,2,91,5,5,1.000000
29900,1,130,5,5,1.000000
29900,1,97,5,5,1.000000
29900,5,81,80,40,2.000000
30100,2,85,5,5,1.000000
30100,5,81,80,40,2.000000
30100,3,150,5,5,1.000000
30100,1,73,5,5,1.000000
30100,3,146,5,5,1.000000
30100,5,6,25,40,0.625000
30100,2,136,5,5,1.000000
30100,1,109,5,5,1.000000
30100,4,5,10,40,0.250000
30100,2,3,5,5,1.000000
30100,2,105,5,5,1.000000
30100,3,124,8,5,1.600000
30100,2,91,5,5,1.000000
30100,3,140,12,5,2.400000
30100,6,113,10,40,0.250000
30100,1,148,5,5,1.000000
30100,1,97,5,5,1.000000
30100,1,87,5,5,1.000000
30100,1,128,5,5,1.000000
30100,1,89,5,5,1.000000
30100,3,126,5,5,1.000000
30100,3,83,5,5,1.000000
30100,5,65,20,40,0.500000
30100,6,7,21,40,0.525000
30100,1,130,5,5,1.000000
30100,4,67,15,40,0.375000
30100,3,144,5,5,1.000000
30100,1,132,5,5,1.000000
30100,4,115,20,40,0.500000
30100,3,111,5,5,1.000000
30100,2,138,5,5,1.000000
30300,3,126,5,5,1.000000
30300,2,105,5,5,1.000000
30300,2,85,5,5,1.000000
30300,3,150,5,5,1.000000
30300,3,144,5,5,1.000000
30300,5,65,20,40,0.500000
30300,4,67,15,40,0.375000
30300,1,128,5,5,1.000000
30300,5,6,25,40,0.625000
30300,3,124,5,5,1.000000
30300,6,7,21,40,0.525000
30300,2,138,5,5,1.000000
30300,3,152,5,5,1.000000
30300,4,5,10,40,0.250000
30300,1,89,5,5,1.000000
30300,3,140,10,5,2.000000
30300,3,83,5,5,1.000000
30300,3,111,5,5,1.000000
30300,3,146,5,5,1.000000
30300,1,130,5,5,1.000000
30300,1,148,5,5,1.000000
30300,2,3,5,5,1.000000
30300,1,87,5,5,1.000000
30300,1,132,5,5,1.000000
30300,1,73,5,5,1.000000
30300,6,113,10,40,0.250000
30300,1,97,5,5,1.000000
30300,2,91,5,5,1.000000
30300,2,136,5,5,1.000000
30300,1,109,5,5,1.000000
30300,5,81,80,40,2.000000
30300,4,115,20,40,0.500000
30500,3,83,5,5,1.000000
30500,6,113,10,40,0.250000
30500,6,7,21,40,0.525000
30500,1,130,5,5,1.000000
30500,1,87,5,5,1.000000
30500,3,126,5,5,1.000000
30500,3,124,5,5,1.000000
30500,3,140,10,5,2.000000
30500,3,111,5,5,1.000000
30500,3,144,5,5,1.000000
30500,2,138,5,5,1.000000
30500,1,132,5,5,1.000000
30500,4,115,20,40,0.500000
30500,1,89,5,5,1.000000
30500,2,91,5,5,1.000000
30500,2,3,5,5,1.000000
30500,4,67,15,40,0.375000
30500,1,97,5,5,1.000000
30500,3,152,5,5,1.000000
30500,3,146,5,5,1.000000
30500,1,73,5,5,1.000000
30500,1,109,5,5,1.000000
30500,4,5,10,40,0.250000
30500,1,128,5,5,1.000000
30500,2,136,5,5,1.000000
30500,5,65,20,40,0.500000
30500,2,85,5,5,1.000000
30500,5,81,80,40,2.000000
30500,5,6,25,40,0.625000
30500,2,105,5,5,1.000000
30500,1,148,5,5,1.000000
30500,3,150,5,5,1.000000
30700,1,73,5,5,1.000000
30700,3,140,10,5,2.000000
30700,2,136,5,5,1.000000
30700,1,148,5,5,1.000000
30700,6,113,10,40,0.250000
30700,3,126,5,5,1.000000
30700,6,7,21,40,0.525000
30700,2,85,5,5,1.000000
30700,1,128,5,5,1.000000
30700,3,150,5,5,1.000000
30700,1,109,5,5,1.000000
30700,1,89,5,5,1.000000
30700,4,5,10,40,0.250000
30700,5,65,20,40,0.500000
30700,3,144,5,5,1.000000
30700,4,67,15,40,0.375000
30700,4,115,20,40,0.500000
30700,3,152,5,5,1.000000
30700,1,132,5,5,1.000000
30700,2,138,5,5,1.000000
30700,3,111,5,5,1.000000
30700,3,83,5,5,1.000000
30700,5,6,25,40,0.625000
30700,1,97,5,5,1.000000
30700,5,81,80,40,2.000000
30700,1,87,5,5,1.000000
30700,2,105,5,5,1.000000
30700,1,130,5,5,1.000000
30700,2,91,5,5,1.000000
30700,2,3,5,5,1.000000
30700,3,124,5,5,1.000000
30700,3,146,5,5,1.000000
30900,1,89,5,5,1.000000
30900,2,91,5,5,1.000000
30900,2,136,5,5,1.000000
30900,5,65,20,40,0.500000
30900,2,3,5,5,1.000000
30900,1,97,5,5,1.000000
30900,3,140,10,5,2.000000
30900,1,130,5,5,1.000000
30900,1,73,5,5,1.000000
30900,1,132,5,5,1.000000
30900,5,81,80,40,2.000000
30900,3,126,5,5,1.000000
30900,3,150,5,5,1.000000
30900,3,124,5,5,1.000000
30900,1,87,5,5,1.000000
30900,1,128,5,5,1.000000
30900,4,5,10,40,0.250000
30900,1,109,5,5,1.000000
30900,2,105,5,5,1.000000
30900,3,144,5,5,1.000000
30900,4,67,15,40,0.375000
30900,2,85,5,5,1.000000
30900,3,146,5,5,1.000000
30900,3,83,5,5,1.000000
30900,2,138,5,5,1.000000
30900,6,7,21,40,0.525000
30900,3,152,5,5,1.000000
30900,3,111,5,5,1.000000
30900,1,148,5,5,1.000000
30900,4,115,20,40,0.500000
30900,6,113,10,40,0.250000
30900,5,6,25,40,0.625000
31100,6,113,10,40,0.250000
31100,2,105,5,5,1.000000
31100,5,65,20,40,0.500000
31100,3,150,5,5,1.000000
31100,3,140,10,5,2.000000
31100,3,111,5,5,1.000000
31100,3,146,5,5,1.000000
31100,1,130,5,5,1.000000
31100,1,87,5,5,1.000000
31100,2,136,5,5,1.000000
31100,5,6,25,40,0.625000
31100,2,91,5,5,1.000000
31100,1,89,5,5,1.000000
31100,3,124,5,5,1.000000
31100,4,115,20,40,0.500000
31100,1,97,5,5,1.000000
31100,2,138,5,5,1.000000
31100,4,5,10,40,0.250000
31100,5,81,80,40,2.000000
31100,2,85,5,5,1.000000
31100,3,152,5,5,1.000000
31100,3,83,5,5,1.000000
31100,1,128,5,5,1.000000
31100,2,3,5,5,1.000000
31100,1,148,5,5,1.000000
31100,1,132,5,5,1.000000
31100,1,109,5,5,1.000000
31100,1,73,5,5,1.000000
31100,3,144,5,5,1.000000
31100,3,126,5,5,1.000000
31100,4,67,15,40,0.375000
31100,6,7,21,40,0.525000
31300,1,109,5,5,1.000000
31300,3,150,5,5,1.000000
31300,5,81,80,40,2.000000
31300,2,136,5,5,1.000000
31300,1,97,5,5,1.000000
31300,1,148,5,5,1.000000
31300,1,130,5,5,1.000000
31300,2,3,5,5,1.000000
31300,1,132,5,5,1.000000
31300,3,146,5,5,1.000000
31300,2,91,5,5,1.000000
31300,6,7,21,40,0.525000
31300,4,5,10,40,0.250000
31300,6,113,10,40,0.250000
31300,1,87,5,5,1.000000
31300,3,144,5,5,1.000000
31300,3,140,10,5,2.000000
31300,2,105,5,5,1.000000
31300,3,126,5,5,1.000000
31300,3,111,5,5,1.000000
31300,3,152,5,5,1.000000
31300,5,6,25,40,0.625000
31300,1,89,5,5,1.000000
31300,1,128,5,5,1.000000
31300,3,83,5,5,1.000000
31300,4,115,20,40,0.500000
31300,1,73,5,5,1.000000
31300,5,65,20,40,0.500000
31300,4,67,15,40,0.375000
31300,2,85,5,5,1.000000
31300,3,124,5,5,1.000000
31300,2,138,5,5,1.000000
31500,1,73,5,5,1.000000
31500,4,115,20,40,0.500000
31500,2,3,5,5,1.000000
31500,6,113,10,40,0.250000
31500,1,87,5,5,1.000000
31500,3,150,5,5,1.000000
31500,4,5,10,40,0.250000
31500,4,67,15,40,0.375000
31500,6,7,21,40,0.525000
31500,1,89,5,5,1.000000
31500,1,109,5,5,1.000000
31500,1,97,5,5,1.000000
31500,1,128,5,5,1.000000
31500,1,148,5,5,1.000000
31500,3,144,5,5,1.000000
31500,2,91,5,5,1.000000
31500,5,81,80,40,2.000000
31500,2,136,5,5,1.000000
31500,3,124,5,5,1.000000
31500,1,130,5,5,1.000000
31500,2,85,5,5,1.000000
31500,5,6,25,40,0.625000
31500,3,146,5,5,1.000000
31500,2,138,5,5,1.000000
31500,3,152,5,5,1.000000
31500,3,126,5,5,1.000000
31500,3,140,10,5,2.000000
31500,3,111,5,5,1.000000
31500,3,83,5,5,1.000000
31500,2,105,5,5,1.000000
31500,1,132,5,5,1.000000
31500,5,65,20,40,0.500000
31700,1,109,5,5,1.000000
31700,3,124,5,5,1.000000
31700,1,89,5,5,1.000000
31700,4,5,10,40,0.250000
31700,1,87,5,5,1.000000
31700,4,115,20,40,0.500000
31700,1,128,5,5,1.000000
31700,5,65,20,40,0.500000
31700,3,126,5,5,1.000000
31700,3,146,5,5,1.000000
31700,3,150,5,5,1.000000
31700,3,111,5,5,1.000000
31700,2,138,5,5,1.000000
31700,6,7,21,40,0.525000
31700,1,73,5,5,1.000000
31700,5,6,25,40,0.625000
31700,2,105,5,5,1.000000
31700,2,91,5,5,1.000000
31700,3,144,5,5,1.000000
31700,1,97,5,5,1.000000
31700,3,83,5,5,1.000000
31700,1,130,5,5,1.000000
31700,1,148,5,5,1.000000
31700,6,113,10,40,0.250000
31700,3,140,10,5,2.000000
31700,5,81,80,40,2.000000
31700,3,152,5,5,1.000000
31700,1,132,5,5,1.000000
31700,2,85,5,5,1.000000
31700,4,67,15,40,0.375000
31700,2,136,5,5,1.000000
31700,2,3,5,5,1.000000
31900,5,81,80,40,2.000000
31900,1,148,5,5,1.000000
31900,3,140,10,5,2.000000
31900,1,87,5,5,1.000000
31900,3,150,5,5,1.000000
31900,2,138,5,5,1.000000
31900,6,113,10,40,0.250000
31900,1,73,5,5,1.000000
31900,1,128,5,5,1.000000
31900,3,144,5,5,1.000000
31900,3,146,5,5,1.000000
31900,3,124,5,5,1.000000
31900,3,83,5,5,1.000000
31900,5,6,25,40,0.625000
31900,2,85,5,5,1.000000
31900,2,136,5,5,1.000000
31900,3,126,5,5,1.000000
31900,2,105,5,5,1.000000
31900,1,132,5,5,1.000000
31900,6,7,21,40,0.525000
31900,1,109,5,5,1.000000
31900,1,130,5,5,1.000000
31900,5,65,20,40,0.500000
31900,4,5,10,40,0.250000
31900,3,111,5,5,1.000000
31900,2,91,5,5,1.000000
31900,4,67,15,40,0.375000
31900,4,115,20,40,0.500000
31900,2,3,5,5,1.000000
31900,1,89,5,5,1.000000
31900,3,152,5,5,1.000000
31900,1,97,5,5,1.000000
32100,1,89,5,5,1.000000
32100,4,5,10,40,0.250000
32100,2,85,5,5,1.000000
32100,3,126,5,5,1.000000
32100,3,140,10,5,2.000000
32100,3,124,5,5,1.000000
32100,3,152,5,5,1.000000
32100,3,146,5,5,1.000000
32100,1,130,5,5,1.000000
32100,3,150,5,5,1.000000
32100,1,148,5,5,1.000000
32100,3,83,5,5,1.000000
32100,1,109,5,5,1.000000
32100,1,73,5,5,1.000000
32100,2,91,5,5,1.000000
32100,6,113,10,40,0.250000
32100,2,136,5,5,1.000000
32100,1,132,5,5,1.000000
32100,5,6,25,40,0.625000
32100,4,115,28,40,0.700000
32100,2,138,5,5,1.000000
32100,2,3,5,5,1.000000
32100,3,111,5,5,1.000000
32100,1,97,5,5,1.000000
32100,1,128,5,5,1.000000
32100,2,105,5,5,1.000000
32100,3,144,5,5,1.000000
32100,5,81,80,40,2.000000
32100,1,87,5,5,1.000000
32100,4,67,15,40,0.375000
32100,5,65,20,40,0.500000
32100,6,7,21,40,0.525000
32300,6,7,21,40,0.525000
32300,1,73,5,5,1.000000
32300,4,5,10,40,0.250000
32300,6,113,10,40,0.250000
32300,3,126,5,5,1.000000
32300,3,150,5,5,1.000000
32300,1,148,5,5,1.000000
32300,5,6,25,40,0.625000
32300,3,111,5,5,1.000000
32300,1,128,5,5,1.000000
32300,2,136,5,5,1.000000
32300,3,144,5,5,1.000000
32300,2,85,5,5,1.000000
32300,3,152,5,5,1.000000
32300,5,81,80,40,2.000000
32300,3,140,10,5,2.000000
32300,5,65,20,40,0.500000
32300,1,97,5,5,1.000000
32300,1,130,5,5,1.000000
32300,4,67,15,40,0.375000
32300,1,132,5,5,1.000000
32300,3,146,5,5,1.000000
32300,1,109,5,5,1.000000
32300,2,105,5,5,1.000000
32300,1,89,5,5,1.000000
32300,4,115,30,40,0.750000
32300,3,124,5,5,1.000000
32300,1,87,5,5,1.000000
32300,2,3,5,5,1.000000
32300,3,83,5,5,1.000000
32300,2,91,5,5,1.000000
32300,2,138,5,5,1.000000
32500,1,109,5,5,1.000000
32500,3,124,5,5,1.000000
32500,4,115,30,40,0.750000
32500,1,89,5,5,1.000000
32500,3,83,5,5,1.000000
32500,3,146,5,5,1.000000
32500,1,130,5,5,1.000000
32500,3,140,10,5,2.000000
32500,4,67,15,40,0.375000
32500,5,65,20,40,0.500000
32500,1,97,5,5,1.000000
32500,2,3,5,5,1.000000
32500,3,126,5,5,1.000000
32500,6,7,21,40,0.525000
32500,1,87,5,5,1.000000
32500,1,128,5,5,1.000000
32500,3,150,5,5,1.000000
32500,5,81,80,40,2.000000
32500,1,73,5,5,1.000000
32500,3,152,5,5,1.000000
32500,5,6,25,40,0.625000
32500,3,144,5,5,1.000000
32500,2,138,5,5,1.000000
32500,2,91,5,5,1.000000
32500,2,136,5,5,1.000000
32500,1,148,5,5,1.000000
32500,3,111,5,5,1.000000
32500,6,113,10,40,0.250000
32500,2,105,5,5,1.000000
32500,2,85,5,5,1.000000
32500,4,5,10,40,0.250000
32500,1,132,5,5,1.000000
32700,4,115,30,40,0.750000
32700,5,6,25,40,0.625000
32700,3,150,5,5,1.000000
32700,1,130,5,5,1.000000
32700,1,97,5,5,1.000000
32700,3,83,5,5,1.000000
32700,1,109,5,5,1.000000
32700,5,81,80,40,2.000000
32700,3,144,5,5,1.000000
32700,3,152,5,5,1.000000
32700,6,7,21,40,0.525000
32700,3,126,5,5,1.000000
32700,2,91,5,5,1.000000
32700,1,148,5,5,1.000000
32700,3,111,5,5,1.000000
32700,2,138,5,5,1.000000
32700,1,132,5,5,1.000000
