time,app,des,tr,ltr,suc
9300,5,73,40,40,1.000000
9500,5,73,40,40,1.000000
9500,5,85,10,40,0.250000
9500,5,109,5,40,0.125000
9500,1,2,46,5,9.200000
9500,6,103,5,40,0.125000
9500,4,101,5,40,0.125000
9500,4,71,10,40,0.250000
9500,5,99,10,40,0.250000
9500,6,75,25,40,0.625000
9500,4,107,5,40,0.125000
9500,5,91,20,40,0.500000
9500,6,126,5,40,0.125000
9500,6,136,5,40,0.125000
9500,3,4,50,5,10.000000
9500,4,97,5,40,0.125000
9500,4,83,10,40,0.250000
9500,2,3,30,5,6.000000
9500,4,111,5,40,0.125000
9500,4,89,5,40,0.125000
9700,6,136,5,40,0.125000
9700,4,97,5,40,0.125000
9700,6,126,5,40,0.125000
9700,5,109,5,40,0.125000
9700,4,101,5,40,0.125000
9700,6,75,25,40,0.625000
9700,5,99,10,40,0.250000
9700,3,4,50,5,10.000000
9700,5,91,20,40,0.500000
9700,6,103,5,40,0.125000
9700,5,73,40,40,1.000000
9700,4,107,5,40,0.125000
9700,2,3,30,5,6.000000
9700,4,83,10,40,0.250000
9700,4,111,5,40,0.125000
9700,1,2,46,5,9.200000
9700,4,89,5,40,0.125000
9700,4,71,10,40,0.250000
9700,5,85,10,40,0.250000
9900,4,107,5,40,0.125000
9900,4,101,5,40,0.125000
9900,5,85,10,40,0.250000
9900,6,103,5,40,0.125000
9900,6,75,25,40,0.625000
9900,4,83,10,40,0.250000
9900,6,126,5,40,0.125000
9900,1,2,46,5,9.200000
9900,4,89,5,40,0.125000
9900,5,91,20,40,0.500000
9900,5,99,10,40,0.250000
9900,5,73,40,40,1.000000
9900,6,136,5,40,0.125000
9900,4,111,5,40,0.125000
9900,4,97,5,40,0.125000
9900,5,109,5,40,0.125000
9900,2,3,30,5,6.000000
9900,4,71,10,40,0.250000
9900,3,4,50,5,10.000000
10100,3,4,51,5,10.200000
10100,5,99,10,40,0.250000
10100,6,103,5,40,0.125000
10100,4,107,5,40,0.125000
10100,5,73,40,40,1.000000
10100,4,89,5,40,0.125000
10100,4,97,5,40,0.125000
10100,5,91,20,40,0.500000
10100,1,2,46,5,9.200000
10100,4,101,5,40,0.125000
10100,2,3,29,5,5.800000
10100,5,109,5,40,0.125000
10100,4,83,10,40,0.250000
10100,5,85,10,40,0.250000
10100,4,71,10,40,0.250000
10100,6,126,7,40,0.175000
10100,4,111,5,40,0.125000
10100,6,75,25,40,0.625000
10100,6,136,2,40,0.050000
10300,5,91,20,40,0.500000
10300,6,75,25,40,0.625000
10300,4,71,10,40,0.250000
10300,6,126,5,40,0.125000
10300,4,101,5,40,0.125000
10300,5,73,40,40,1.000000
10300,5,99,10,40,0.250000
10300,3,4,51,5,10.200000
10300,4,89,5,40,0.125000
10300,6,136,0,40,0.000000
10300,4,107,5,40,0.125000
10300,6,103,5,40,0.125000
10300,6,138,4,40,0.100000
10300,1,2,45,5,9.000000
10300,2,3,30,5,6.000000
10300,4,83,10,40,0.250000
10300,5,109,5,40,0.125000
10300,4,111,5,40,0.125000
10300,4,97,5,40,0.125000
10300,5,85,10,40,0.250000
10500,6,140,4,40,0.100000
10500,5,99,10,40,0.250000
10500,4,97,5,40,0.125000
10500,4,107,5,40,0.125000
10500,6,103,5,40,0.125000
10500,3,4,51,5,10.200000
10500,5,85,10,40,0.250000
10500,4,83,10,40,0.250000
10500,5,73,40,40,1.000000
10500,6,75,25,40,0.625000
10500,1,2,45,5,9.000000
10500,4,101,5,40,0.125000
10500,4,71,10,40,0.250000
10500,4,111,5,40,0.125000
10500,2,3,30,5,6.000000
10500,5,91,20,40,0.500000
10500,5,109,5,40,0.125000
10500,6,126,5,40,0.125000
10500,4,89,5,40,0.125000
10700,4,83,10,40,0.250000
10700,6,126,5,40,0.125000
10700,1,2,45,5,9.000000
10700,5,85,10,40,0.250000
10700,4,97,5,40,0.125000
10700,4,111,5,40,0.125000
10700,6,75,25,40,0.625000
10700,4,89,5,40,0.125000
10700,6,103,5,40,0.125000
10700,4,71,10,40,0.250000
10700,3,4,51,5,10.200000
10700,5,91,20,40,0.500000
10700,4,101,5,40,0.125000
10700,4,107,5,40,0.125000
10700,2,3,30,5,6.000000
10700,5,109,5,40,0.125000
10700,5,99,10,40,0.250000
10700,6,142,5,40,0.125000
10700,5,73,40,40,1.000000
10900,5,85,10,40,0.250000
10900,3,4,51,5,10.200000
10900,1,2,45,5,9.000000
10900,4,89,5,40,0.125000
10900,4,83,10,40,0.250000
10900,2,3,30,5,6.000000
10900,6,103,5,40,0.125000
10900,4,107,5,40,0.125000
10900,4,71,10,40,0.250000
10900,4,97,5,40,0.125000
10900,5,91,20,40,0.500000
10900,5,99,10,40,0.250000
10900,4,111,5,40,0.125000
10900,5,73,40,40,1.000000
10900,4,101,5,40,0.125000
10900,6,126,5,40,0.125000
10900,6,75,25,40,0.625000
10900,5,109,5,40,0.125000
10900,6,144,5,40,0.125000
11100,4,83,10,40,0.250000
11100,4,89,5,40,0.125000
11100,4,111,5,40,0.125000
11100,3,4,51,5,10.200000
11100,2,3,30,5,6.000000
11100,5,91,20,40,0.500000
11100,4,101,5,40,0.125000
11100,5,85,10,40,0.250000
11100,1,2,45,5,9.000000
11100,6,103,5,40,0.125000
11100,5,73,40,40,1.000000
11100,5,109,5,40,0.125000
11100,4,97,5,40,0.125000
11100,6,75,25,40,0.625000
11100,6,144,5,40,0.125000
11100,4,107,5,40,0.125000
11100,4,71,10,40,0.250000
11100,5,99,10,40,0.250000
11100,6,126,5,40,0.125000
11300,4,89,5,40,0.125000
11300,4,107,5,40,0.125000
11300,3,4,51,5,10.200000
11300,4,101,5,40,0.125000
11300,5,85,10,40,0.250000
11300,2,3,30,5,6.000000
11300,4,71,10,40,0.250000
11300,1,2,45,5,9.000000
11300,6,75,25,40,0.625000
11300,5,109,5,40,0.125000
11300,4,97,5,40,0.125000
11300,4,83,10,40,0.250000
11300,6,126,5,40,0.125000
11300,5,91,20,40,0.500000
11300,6,144,5,40,0.125000
11300,5,99,10,40,0.250000
11300,6,103,5,40,0.125000
11300,5,73,40,40,1.000000
11300,4,111,5,40,0.125000
11500,6,75,25,40,0.625000
11500,6,103,5,40,0.125000
11500,5,91,20,40,0.500000
11500,6,144,5,40,0.125000
11500,5,99,10,40,0.250000
11500,4,89,5,40,0.125000
11500,3,4,51,5,10.200000
11500,4,101,5,40,0.125000
11500,1,2,45,5,9.000000
11500,4,71,10,40,0.250000
11500,4,83,10,40,0.250000
11500,5,85,10,40,0.250000
11500,6,126,5,40,0.125000
11500,5,109,5,40,0.125000
11500,4,111,5,40,0.125000
11500,4,97,5,40,0.125000
11500,5,73,40,40,1.000000
11500,4,107,5,40,0.125000
11500,2,3,30,5,6.000000
11700,6,144,5,40,0.125000
11700,6,126,5,40,0.125000
11700,5,73,40,40,1.000000
11700,4,97,5,40,0.125000
11700,3,4,51,5,10.200000
11700,4,83,10,40,0.250000
11700,6,75,25,40,0.625000
11700,4,71,10,40,0.250000
11700,4,89,5,40,0.125000
11700,5,85,10,40,0.250000
11700,4,101,5,40,0.125000
11700,5,91,20,40,0.500000
11700,1,2,45,5,9.000000
11700,4,107,5,40,0.125000
11700,5,99,10,40,0.250000
11700,5,109,5,40,0.125000
11700,6,103,5,40,0.125000
11700,2,3,30,5,6.000000
11700,4,111,5,40,0.125000
11900,5,73,40,40,1.000000
11900,6,75,25,40,0.625000
11900,4,89,5,40,0.125000
11900,4,107,5,40,0.125000
11900,6,103,5,40,0.125000
11900,3,4,51,5,10.200000
11900,4,71,10,40,0.250000
11900,2,3,30,5,6.000000
11900,5,85,10,40,0.250000
11900,4,101,5,40,0.125000
11900,4,97,5,40,0.125000
11900,4,111,5,40,0.125000
11900,1,2,45,5,9.000000
11900,5,99,10,40,0.250000
11900,5,91,20,40,0.500000
11900,4,83,10,40,0.250000
11900,6,144,5,40,0.125000
11900,5,109,5,40,0.125000
11900,6,126,5,40,0.125000
12100,4,111,5,40,0.125000
12100,4,89,5,40,0.125000
12100,6,144,2,40,0.050000
12100,5,91,20,40,0.500000
12100,6,126,8,40,0.200000
12100,2,3,30,5,6.000000
12100,4,107,5,40,0.125000
12100,5,85,10,40,0.250000
12100,3,4,51,5,10.200000
12100,4,71,10,40,0.250000
12100,4,101,5,40,0.125000
12100,6,75,25,40,0.625000
12100,1,2,45,5,9.000000
12100,6,103,5,40,0.125000
12100,4,97,5,40,0.125000
12100,5,99,10,40,0.250000
12100,5,73,40,40,1.000000
12100,4,83,10,40,0.250000
12100,5,109,5,40,0.125000
12300,5,109,5,40,0.125000
12300,2,3,30,5,6.000000
12300,5,99,10,40,0.250000
12300,4,111,5,40,0.125000
12300,6,146,5,40,0.125000
12300,5,73,40,40,1.000000
12300,4,83,10,40,0.250000
12300,6,75,25,40,0.625000
12300,4,107,5,40,0.125000
12300,4,101,5,40,0.125000
12300,5,91,20,40,0.500000
12300,6,144,0,40,0.000000
12300,5,85,10,40,0.250000
12300,6,103,5,40,0.125000
12300,1,2,45,5,9.000000
12300,3,4,51,5,10.200000
12300,4,97,5,40,0.125000
12300,6,126,5,40,0.125000
12300,4,89,5,40,0.125000
12300,4,71,10,40,0.250000
12500,5,109,5,40,0.125000
12500,5,85,10,40,0.250000
12500,6,75,25,40,0.625000
12500,5,99,10,40,0.250000
12500,1,2,45,5,9.000000
12500,5,73,40,40,1.000000
12500,4,89,5,40,0.125000
12500,4,111,5,40,0.125000
12500,6,148,5,40,0.125000
12500,5,91,20,40,0.500000
12500,6,103,5,40,0.125000
12500,4,83,10,40,0.250000
12500,6,126,5,40,0.125000
12500,4,107,5,40,0.125000
12500,4,101,5,40,0.125000
12500,3,4,51,5,10.200000
12500,4,71,10,40,0.250000
12500,2,3,30,5,6.000000
12500,4,97,5,40,0.125000
12700,5,91,20,40,0.500000
12700,4,101,5,40,0.125000
12700,5,109,5,40,0.125000
12700,3,4,51,5,10.200000
12700,4,111,5,40,0.125000
12700,5,99,10,40,0.250000
12700,4,71,10,40,0.250000
12700,4,107,5,40,0.125000
12700,2,3,30,5,6.000000
12700,6,148,5,40,0.125000
12700,6,75,25,40,0.625000
12700,5,85,10,40,0.250000
12700,6,103,5,40,0.125000
12700,4,89,5,40,0.125000
12700,5,73,40,40,1.000000
12700,6,126,5,40,0.125000
12700,4,97,5,40,0.125000
12700,4,83,10,40,0.250000
12700,1,2,45,5,9.000000
12900,5,91,20,40,0.500000
12900,4,107,5,40,0.125000
12900,4,97,5,40,0.125000
12900,1,2,45,5,9.000000
12900,4,89,5,40,0.125000
12900,5,73,40,40,1.000000
12900,5,99,10,40,0.250000
12900,5,85,10,40,0.250000
12900,4,101,5,40,0.125000
12900,6,75,25,40,0.625000
12900,4,71,10,40,0.250000
12900,3,4,51,5,10.200000
12900,5,109,5,40,0.125000
12900,6,126,5,40,0.125000
12900,6,148,5,40,0.125000
12900,4,111,5,40,0.125000
12900,6,103,5,40,0.125000
12900,4,83,10,40,0.250000
12900,2,3,30,5,6.000000
13100,5,85,10,40,0.250000
13100,4,83,10,40,0.250000
13100,4,111,5,40,0.125000
13100,5,109,5,40,0.125000
13100,5,91,20,40,0.500000
13100,3,4,51,5,10.200000
13100,6,103,5,40,0.125000
13100,2,3,30,5,6.000000
13100,4,71,10,40,0.250000
13100,4,101,5,40,0.125000
13100,5,99,10,40,0.250000
13100,1,2,45,5,9.000000
13100,5,73,40,40,1.000000
13100,4,89,5,40,0.125000
13100,6,126,5,40,0.125000
13100,6,75,25,40,0.625000
13100,4,107,5,40,0.125000
13100,6,148,5,40,0.125000
13100,4,97,5,40,0.125000
13300,4,107,5,40,0.125000
13300,4,101,5,40,0.125000
13300,2,3,30,5,6.000000
13300,5,109,5,40,0.125000
13300,6,148,5,40,0.125000
13300,6,103,5,40,0.125000
13300,4,71,10,40,0.250000
13300,4,83,10,40,0.250000
13300,5,91,20,40,0.500000
13300,5,85,10,40,0.250000
13300,4,89,5,40,0.125000
13300,3,4,51,5,10.200000
13300,6,75,25,40,0.625000
13300,5,73,40,40,1.000000
13300,1,2,45,5,9.000000
13300,4,97,5,40,0.125000
13300,5,99,10,40,0.250000
13300,6,126,5,40,0.125000
13300,4,111,5,40,0.125000
13500,6,75,25,40,0.625000
13500,4,71,10,40,0.250000
13500,4,111,5,40,0.125000
13500,1,2,45,5,9.000000
13500,5,85,10,40,0.250000
13500,5,99,10,40,0.250000
13500,4,97,5,40,0.125000
13500,4,101,5,40,0.125000
13500,6,148,5,40,0.125000
13500,5,73,40,40,1.000000
13500,3,4,51,5,10.200000
13500,5,91,20,40,0.500000
13500,6,103,5,40,0.125000
13500,2,3,30,5,6.000000
13500,4,107,5,40,0.125000
13500,5,109,5,40,0.125000
13500,4,89,5,40,0.125000
13500,6,126,5,40,0.125000
13500,4,83,10,40,0.250000
13700,6,75,25,40,0.625000
13700,5,73,40,40,1.000000
13700,4,101,5,40,0.125000
13700,5,109,5,40,0.125000
13700,3,4,51,5,10.200000
13700,4,97,5,40,0.125000
13700,6,148,5,40,0.125000
13700,4,71,10,40,0.250000
13700,6,103,5,40,0.125000
13700,2,3,30,5,6.000000
13700,1,2,45,5,9.000000
13700,4,89,5,40,0.125000
13700,6,126,5,40,0.125000
13700,5,91,20,40,0.500000
13700,4,83,10,40,0.250000
13700,5,99,10,40,0.250000
13700,5,85,10,40,0.250000
13700,4,107,5,40,0.125000
13700,4,111,5,40,0.125000
13900,4,97,5,40,0.125000
13900,4,101,5,40,0.125000
13900,5,91,20,40,0.500000
13900,4,89,5,40,0.125000
13900,3,4,51,5,10.200000
13900,6,148,5,40,0.125000
13900,5,73,40,40,1.000000
13900,4,111,5,40,0.125000
13900,4,71,10,40,0.250000
13900,6,126,5,40,0.125000
13900,5,85,10,40,0.250000
13900,5,99,10,40,0.250000
13900,1,2,45,5,9.000000
13900,4,83,10,40,0.250000
13900,6,103,5,40,0.125000
13900,2,3,30,5,6.000000
13900,6,75,25,40,0.625000
13900,5,109,5,40,0.125000
13900,4,107,5,40,0.125000
14100,2,3,30,5,6.000000
14100,6,126,5,40,0.125000
14100,6,75,19,40,0.475000
14100,5,91,20,40,0.500000
14100,4,101,5,40,0.125000
14100,4,83,10,40,0.250000
14100,4,89,5,40,0.125000
14100,5,99,10,40,0.250000
14100,4,107,5,40,0.125000
14100,1,2,46,5,9.200000
14100,5,109,7,40,0.175000
14100,6,103,8,40,0.200000
14100,4,97,5,40,0.125000
14100,5,85,7,40,0.175000
14100,4,111,5,40,0.125000
14100,6,148,5,40,0.125000
14100,3,4,50,5,10.000000
14100,4,71,18,40,0.450000
14100,5,73,40,40,1.000000
14300,2,3,30,5,6.000000
14300,6,103,5,40,0.125000
14300,6,126,5,40,0.125000
14300,6,152,5,40,0.125000
14300,4,107,5,40,0.125000
14300,4,71,20,40,0.500000
14300,5,91,20,40,0.500000
14300,6,148,5,40,0.125000
14300,5,85,5,40,0.125000
14300,4,111,5,40,0.125000
14300,1,2,45,5,9.000000
14300,3,4,51,5,10.200000
14300,6,75,10,40,0.250000
14300,4,83,10,40,0.250000
14300,4,89,5,40,0.125000
14300,5,73,40,40,1.000000
14300,4,97,5,40,0.125000
14300,5,109,5,40,0.125000
14300,4,101,5,40,0.125000
14300,5,150,5,40,0.125000
14300,5,99,10,40,0.250000
14500,5,85,5,40,0.125000
14500,2,3,30,5,6.000000
14500,4,71,20,40,0.500000
14500,5,99,10,40,0.250000
14500,5,73,40,40,1.000000
14500,3,4,51,5,10.200000
14500,4,97,5,40,0.125000
14500,5,156,5,40,0.125000
14500,4,107,5,40,0.125000
14500,6,148,5,40,0.125000
14500,4,83,10,40,0.250000
14500,5,109,5,40,0.125000
14500,6,154,5,40,0.125000
14500,5,91,20,40,0.500000
14500,6,126,5,40,0.125000
14500,1,2,45,5,9.000000
14500,4,89,5,40,0.125000
14500,6,103,5,40,0.125000
14500,4,111,5,40,0.125000
14500,6,75,10,40,0.250000
14500,4,101,5,40,0.125000
14700,4,101,5,40,0.125000
14700,2,3,30,5,6.000000
14700,6,148,5,40,0.125000
14700,4,89,5,40,0.125000
14700,4,107,5,40,0.125000
14700,5,158,5,40,0.125000
14700,5,91,20,40,0.500000
14700,6,103,5,40,0.125000
14700,4,97,5,40,0.125000
14700,6,154,5,40,0.125000
14700,5,99,10,40,0.250000
14700,5,85,5,40,0.125000
14700,6,126,5,40,0.125000
14700,4,111,5,40,0.125000
14700,3,4,51,5,10.200000
14700,6,75,10,40,0.250000
14700,4,83,10,40,0.250000
14700,4,71,20,40,0.500000
14700,5,73,40,40,1.000000
14700,5,109,5,40,0.125000
14700,1,2,45,5,9.000000
14900,6,148,5,40,0.125000
14900,4,107,5,40,0.125000
14900,4,111,5,40,0.125000
14900,4,71,20,40,0.500000
14900,5,91,20,40,0.500000
14900,6,154,5,40,0.125000
14900,4,97,5,40,0.125000
14900,5,160,5,40,0.125000
14900,5,85,5,40,0.125000
14900,6,75,10,40,0.250000
14900,6,103,5,40,0.125000
14900,2,3,30,5,6.000000
14900,4,101,5,40,0.125000
14900,4,89,5,40,0.125000
14900,5,73,40,40,1.000000
14900,5,99,10,40,0.250000
14900,3,4,51,5,10.200000
14900,5,109,5,40,0.125000
14900,6,126,5,40,0.125000
14900,1,2,45,5,9.000000
14900,4,83,10,40,0.250000
15100,5,91,20,40,0.500000
15100,4,89,5,40,0.125000
15100,5,109,5,40,0.125000
15100,4,71,20,40,0.500000
15100,4,101,5,40,0.125000
15100,4,97,5,40,0.125000
15100,5,160,5,40,0.125000
15100,4,111,5,40,0.125000
15100,4,83,10,40,0.250000
15100,3,4,51,5,10.200000
15100,5,99,10,40,0.250000
15100,6,126,5,40,0.125000
15100,6,103,5,40,0.125000
15100,5,85,5,40,0.125000
15100,5,73,40,40,1.000000
15100,6,154,5,40,0.125000
15100,6,148,5,40,0.125000
15100,4,107,5,40,0.125000
15100,2,3,30,5,6.000000
15100,6,75,10,40,0.250000
15100,1,2,45,5,9.000000
15300,4,107,5,40,0.125000
15300,5,91,20,40,0.500000
15300,6,148,5,40,0.125000
15300,6,154,5,40,0.125000
15300,5,160,5,40,0.125000
15300,4,101,5,40,0.125000
15300,4,89,5,40,0.125000
15300,4,83,10,40,0.250000
15300,1,2,45,5,9.000000
15300,5,109,5,40,0.125000
15300,6,126,5,40,0.125000
15300,4,97,5,40,0.125000
15300,3,4,51,5,10.200000
15300,2,3,30,5,6.000000
15300,5,85,5,40,0.125000
15300,4,71,20,40,0.500000
15300,5,73,40,40,1.000000
15300,6,75,10,40,0.250000
15300,6,103,5,40,0.125000
15300,5,99,10,40,0.250000
15300,4,111,5,40,0.125000
15500,6,126,5,40,0.125000
15500,4,83,10,40,0.250000
15500,4,97,5,40,0.125000
15500,4,89,5,40,0.125000
15500,5,85,5,40,0.125000
15500,5,109,5,40,0.125000
15500,2,3,30,5,6.000000
15500,1,2,45,5,9.000000
15500,5,160,5,40,0.125000
15500,3,4,51,5,10.200000
15500,4,111,5,40,0.125000
15500,4,107,5,40,0.125000
15500,6,75,10,40,0.250000
15500,5,73,40,40,1.000000
15500,5,91,20,40,0.500000
15500,4,101,5,40,0.125000
15500,6,103,5,40,0.125000
15500,6,154,5,40,0.125000
15500,6,148,5,40,0.125000
15500,5,99,10,40,0.250000
15500,4,71,20,40,0.500000
15700,4,97,5,40,0.125000
15700,4,111,5,40,0.125000
15700,5,99,10,40,0.250000
15700,2,3,30,5,6.000000
15700,5,160,5,40,0.125000
15700,4,83,10,40,0.250000
15700,6,75,10,40,0.250000
15700,1,2,45,5,9.000000
15700,6,154,5,40,0.125000
15700,6,126,5,40,0.125000
15700,6,148,5,40,0.125000
15700,5,85,5,40,0.125000
15700,4,107,5,40,0.125000
15700,5,109,5,40,0.125000
15700,5,73,40,40,1.000000
15700,4,71,20,40,0.500000
15700,6,103,5,40,0.125000
15700,5,91,20,40,0.500000
15700,3,4,51,5,10.200000
15700,4,89,5,40,0.125000
15700,4,101,5,40,0.125000
15900,4,97,5,40,0.125000
15900,6,75,10,40,0.250000
15900,6,103,5,40,0.125000
15900,4,89,5,40,0.125000
15900,4,71,20,40,0.500000
15900,5,73,40,40,1.000000
15900,4,83,10,40,0.250000
15900,6,126,5,40,0.125000
15900,4,107,5,40,0.125000
15900,5,99,10,40,0.250000
15900,5,91,20,40,0.500000
15900,6,148,5,40,0.125000
15900,5,85,5,40,0.125000
15900,4,101,5,40,0.125000
15900,1,2,45,5,9.000000
15900,4,111,5,40,0.125000
15900,2,3,30,5,6.000000
15900,5,160,5,40,0.125000
15900,5,109,5,40,0.125000
15900,6,154,5,40,0.125000
15900,3,4,51,5,10.200000
16100,5,160,2,40,0.050000
16100,5,85,8,40,0.200000
16100,4,83,10,40,0.250000
16100,3,4,50,5,10.000000
16100,4,71,20,40,0.500000
16100,4,97,5,40,0.125000
16100,6,126,5,40,0.125000
16100,5,99,10,40,0.250000
16100,6,148,5,40,0.125000
16100,5,91,20,40,0.500000
16100,5,109,5,40,0.125000
16100,5,73,53,40,1.325000
16100,1,2,45,5,9.000000
16100,4,101,5,40,0.125000
16100,6,154,5,40,0.125000
16100,6,75,10,40,0.250000
16100,6,103,5,40,0.125000
16100,4,107,5,40,0.125000
16100,4,89,5,40,0.125000
16100,4,111,5,40,0.125000
16100,2,3,31,5,6.200000
16300,6,103,5,40,0.125000
16300,5,109,5,40,0.125000
16300,3,4,51,5,10.200000
16300,5,91,20,40,0.500000
16300,4,101,5,40,0.125000
16300,1,2,45,5,9.000000
16300,5,85,10,40,0.250000
16300,2,3,30,5,6.000000
16300,4,111,5,40,0.125000
16300,4,89,5,40,0.125000
16300,4,83,10,40,0.250000
16300,4,71,20,40,0.500000
16300,5,160,0,40,0.000000
16300,5,99,10,40,0.250000
16300,4,97,5,40,0.125000
16300,6,126,5,40,0.125000
16300,6,148,5,40,0.125000
16300,6,75,10,40,0.250000
16300,5,73,55,40,1.375000
16300,6,154,5,40,0.125000
16300,4,107,5,40,0.125000
16500,4,83,10,40,0.250000
16500,1,2,45,5,9.000000
16500,5,109,5,40,0.125000
16500,6,75,10,40,0.250000
16500,5,73,50,40,1.250000
16500,4,111,5,40,0.125000
16500,4,89,5,40,0.125000
16500,6,126,5,40,0.125000
16500,4,107,5,40,0.125000
16500,2,3,30,5,6.000000
16500,6,148,5,40,0.125000
16500,3,4,51,5,10.200000
16500,5,91,20,40,0.500000
16500,5,85,10,40,0.250000
16500,4,71,20,40,0.500000
16500,5,99,10,40,0.250000
16500,4,101,5,40,0.125000
16500,6,103,5,40,0.125000
16500,6,154,5,40,0.125000
16500,4,97,5,40,0.125000
16700,4,111,5,40,0.125000
16700,6,126,5,40,0.125000
16700,6,148,5,40,0.125000
16700,5,99,10,40,0.250000
16700,5,91,20,40,0.500000
16700,4,71,20,40,0.500000
16700,4,83,10,40,0.250000
16700,4,107,5,40,0.125000
16700,6,75,10,40,0.250000
16700,6,154,5,40,0.125000
16700,5,85,10,40,0.250000
16700,4,89,5,40,0.125000
16700,5,109,5,40,0.125000
16700,4,101,5,40,0.125000
16700,1,2,45,5,9.000000
16700,5,73,50,40,1.250000
16700,6,103,5,40,0.125000
16700,3,4,51,5,10.200000
16700,4,97,5,40,0.125000
16700,2,3,30,5,6.000000
16900,5,73,50,40,1.250000
16900,5,91,20,40,0.500000
16900,6,154,5,40,0.125000
16900,6,75,10,40,0.250000
16900,4,101,5,40,0.125000
16900,5,99,10,40,0.250000
16900,5,85,10,40,0.250000
16900,2,3,30,5,6.000000
16900,6,148,5,40,0.125000
16900,1,2,45,5,9.000000
16900,4,89,5,40,0.125000
16900,6,103,5,40,0.125000
16900,4,111,5,40,0.125000
16900,4,83,10,40,0.250000
16900,5,109,5,40,0.125000
16900,3,4,51,5,10.200000
16900,4,97,5,40,0.125000
16900,4,107,5,40,0.125000
16900,6,126,5,40,0.125000
16900,4,71,20,40,0.500000
17100,4,89,5,40,0.125000
17100,5,85,10,40,0.250000
17100,3,4,51,5,10.200000
17100,2,3,30,5,6.000000
17100,4,111,5,40,0.125000
17100,4,97,5,40,0.125000
17100,6,75,10,40,0.250000
17100,5,73,50,40,1.250000
17100,6,103,5,40,0.125000
17100,6,154,5,40,0.125000
17100,5,109,5,40,0.125000
17100,4,83,10,40,0.250000
17100,6,148,5,40,0.125000
17100,5,91,20,40,0.500000
17100,4,101,5,40,0.125000
17100,4,107,5,40,0.125000
17100,4,71,20,40,0.500000
17100,5,99,10,40,0.250000
17100,6,126,5,40,0.125000
17100,1,2,45,5,9.000000
17300,6,126,5,40,0.125000
17300,5,99,10,40,0.250000
17300,5,85,10,40,0.250000
17300,4,97,5,40,0.125000
17300,4,83,10,40,0.250000
17300,4,101,5,40,0.125000
17300,1,2,45,5,9.000000
17300,5,109,5,40,0.125000
17300,6,148,5,40,0.125000
17300,6,154,5,40,0.125000
17300,3,4,51,5,10.200000
17300,4,107,5,40,0.125000
17300,4,111,5,40,0.125000
17300,4,89,5,40,0.125000
17300,6,103,5,40,0.125000
17300,4,71,20,40,0.500000
17300,6,75,10,40,0.250000
17300,5,73,50,40,1.250000
17300,2,3,30,5,6.000000
17300,5,91,20,40,0.500000
17500,4,107,5,40,0.125000
17500,6,148,5,40,0.125000
17500,6,154,5,40,0.125000
17500,2,3,30,5,6.000000
17500,3,4,51,5,10.200000
17500,5,99,10,40,0.250000
17500,4,97,5,40,0.125000
17500,5,109,5,40,0.125000
17500,5,85,10,40,0.250000
17500,6,75,10,40,0.250000
17500,5,73,50,40,1.250000
17500,6,103,5,40,0.125000
17500,4,101,5,40,0.125000
17500,6,126,5,40,0.125000
17500,4,111,5,40,0.125000
17500,4,83,10,40,0.250000
17500,5,91,20,40,0.500000
17500,4,71,20,40,0.500000
17500,1,2,45,5,9.000000
17500,4,89,5,40,0.125000
17700,4,71,20,40,0.500000
17700,5,109,5,40,0.125000
17700,4,107,5,40,0.125000
17700,4,83,10,40,0.250000
17700,6,75,10,40,0.250000
17700,4,101,5,40,0.125000
17700,4,97,5,40,0.125000
17700,6,126,5,40,0.125000
17700,2,3,30,5,6.000000
17700,5,85,10,40,0.250000
17700,6,154,5,40,0.125000
17700,3,4,51,5,10.200000
17700,6,148,5,40,0.125000
17700,5,99,10,40,0.250000
17700,4,89,5,40,0.125000
17700,5,91,20,40,0.500000
17700,1,2,45,5,9.000000
17700,5,73,50,40,1.250000
17700,6,103,5,40,0.125000
17700,4,111,5,40,0.125000
17900,4,111,5,40,0.125000
17900,4,101,5,40,0.125000
17900,1,2,45,5,9.000000
17900,5,91,20,40,0.500000
17900,6,148,5,40,0.125000
17900,5,85,10,40,0.250000
17900,6,154,5,40,0.125000
17900,6,75,10,40,0.250000
17900,5,73,50,40,1.250000
17900,4,107,5,40,0.125000
17900,5,99,10,40,0.250000
17900,6,103,5,40,0.125000
17900,6,126,5,40,0.125000
17900,4,89,5,40,0.125000
17900,5,109,5,40,0.125000
17900,3,4,51,5,10.200000
17900,4,83,10,40,0.250000
17900,4,97,5,40,0.125000
17900,4,71,20,40,0.500000
17900,2,3,30,5,6.000000
18100,4,83,10,40,0.250000
18100,5,91,20,40,0.500000
18100,3,4,51,5,10.200000
18100,6,154,5,40,0.125000
18100,5,99,10,40,0.250000
18100,4,107,5,40,0.125000
18100,6,75,10,40,0.250000
18100,6,148,5,40,0.125000
18100,5,109,7,40,0.175000
18100,4,89,5,40,0.125000
18100,6,103,5,40,0.125000
18100,1,2,45,5,9.000000
18100,4,97,5,40,0.125000
18100,4,71,20,40,0.500000
18100,5,85,7,40,0.175000
18100,6,126,5,40,0.125000
18100,2,3,30,5,6.000000
18100,4,111,5,40,0.125000
18100,5,73,50,40,1.250000
18100,4,101,5,40,0.125000
18300,4,101,5,40,0.125000
18300,5,162,5,40,0.125000
18300,5,73,50,40,1.250000
18300,6,148,5,40,0.125000
