time,app,des,tr,ltr,suc
24300,4,147,5,40,0.125000
24500,4,129,5,40,0.125000
24500,2,97,5,5,1.000000
24500,3,222,10,5,2.000000
24500,6,208,5,40,0.125000
24500,1,113,5,5,1.000000
24500,1,190,5,5,1.000000
24500,1,101,5,5,1.000000
24500,5,107,10,40,0.250000
24500,1,137,5,5,1.000000
24500,4,147,5,40,0.125000
24500,4,93,11,40,0.275000
24500,2,103,5,5,1.000000
24500,5,119,20,40,0.500000
24500,6,143,5,40,0.125000
24500,3,139,5,5,1.000000
24500,2,3,5,5,1.000000
24500,1,75,5,5,1.000000
24500,3,184,15,5,3.000000
24500,3,234,5,5,1.000000
24500,3,236,5,5,1.000000
24500,4,117,5,40,0.125000
24500,6,87,10,40,0.250000
24500,1,232,5,5,1.000000
24500,2,220,5,5,1.000000
24500,4,151,5,40,0.125000
24500,1,206,5,5,1.000000
24500,3,182,5,5,1.000000
24500,4,83,10,40,0.250000
24500,1,188,5,5,1.000000
24500,3,95,5,5,1.000000
24500,4,141,5,40,0.125000
24500,2,133,5,5,1.000000
24500,5,85,80,40,2.000000
24500,5,149,5,40,0.125000
24500,2,218,5,5,1.000000
24500,1,99,5,5,1.000000
24500,6,200,5,40,0.125000
24500,6,168,5,40,0.125000
24500,5,131,10,40,0.250000
24700,6,143,5,40,0.125000
24700,1,75,5,5,1.000000
24700,4,93,11,40,0.275000
24700,2,97,5,5,1.000000
24700,1,99,5,5,1.000000
24700,1,113,5,5,1.000000
24700,2,218,5,5,1.000000
24700,3,184,15,5,3.000000
24700,6,168,5,40,0.125000
24700,2,220,5,5,1.000000
24700,3,236,5,5,1.000000
24700,5,131,10,40,0.250000
24700,2,103,5,5,1.000000
24700,6,208,5,40,0.125000
24700,4,147,5,40,0.125000
24700,1,206,5,5,1.000000
24700,3,234,5,5,1.000000
24700,1,232,5,5,1.000000
24700,5,107,10,40,0.250000
24700,5,85,80,40,2.000000
24700,5,119,20,40,0.500000
24700,6,200,5,40,0.125000
24700,5,149,5,40,0.125000
24700,4,151,5,40,0.125000
24700,4,129,5,40,0.125000
24700,1,190,5,5,1.000000
24700,4,117,5,40,0.125000
24700,3,182,5,5,1.000000
24700,1,137,5,5,1.000000
24700,4,141,5,40,0.125000
24700,2,133,5,5,1.000000
24700,1,188,5,5,1.000000
24700,6,87,10,40,0.250000
24700,3,139,5,5,1.000000
24700,3,222,10,5,2.000000
24700,2,3,5,5,1.000000
24700,3,95,5,5,1.000000
24700,1,101,5,5,1.000000
24700,4,83,10,40,0.250000
24900,5,149,5,40,0.125000
24900,4,141,5,40,0.125000
24900,3,234,5,5,1.000000
24900,6,143,5,40,0.125000
24900,6,200,5,40,0.125000
24900,2,218,5,5,1.000000
24900,2,3,5,5,1.000000
24900,3,222,10,5,2.000000
24900,1,137,5,5,1.000000
24900,2,97,5,5,1.000000
24900,1,190,5,5,1.000000
24900,5,107,10,40,0.250000
24900,1,113,5,5,1.000000
24900,4,151,5,40,0.125000
24900,1,101,5,5,1.000000
24900,4,117,5,40,0.125000
24900,1,75,5,5,1.000000
24900,1,99,5,5,1.000000
24900,4,147,5,40,0.125000
24900,6,87,10,40,0.250000
24900,2,133,5,5,1.000000
24900,3,182,5,5,1.000000
24900,5,119,20,40,0.500000
24900,3,139,5,5,1.000000
24900,4,83,10,40,0.250000
24900,3,95,5,5,1.000000
24900,4,129,5,40,0.125000
24900,5,131,10,40,0.250000
24900,1,232,5,5,1.000000
24900,5,85,80,40,2.000000
24900,6,168,5,40,0.125000
24900,2,220,5,5,1.000000
24900,3,184,15,5,3.000000
24900,3,236,5,5,1.000000
24900,6,208,5,40,0.125000
24900,2,103,5,5,1.000000
24900,1,206,5,5,1.000000
24900,4,93,11,40,0.275000
24900,1,188,5,5,1.000000
25100,4,129,5,40,0.125000
25100,5,131,10,40,0.250000
25100,4,147,5,40,0.125000
25100,6,168,5,40,0.125000
25100,6,87,10,40,0.250000
25100,4,141,5,40,0.125000
25100,3,236,5,5,1.000000
25100,4,83,10,40,0.250000
25100,3,184,15,5,3.000000
25100,5,107,10,40,0.250000
25100,2,218,5,5,1.000000
25100,1,232,5,5,1.000000
25100,3,95,5,5,1.000000
25100,1,101,5,5,1.000000
25100,1,190,5,5,1.000000
25100,5,119,20,40,0.500000
25100,5,85,80,40,2.000000
25100,4,151,5,40,0.125000
25100,2,220,5,5,1.000000
25100,4,117,5,40,0.125000
25100,3,234,5,5,1.000000
25100,3,139,5,5,1.000000
25100,1,137,5,5,1.000000
25100,1,75,5,5,1.000000
25100,6,208,5,40,0.125000
25100,1,99,5,5,1.000000
25100,2,103,5,5,1.000000
25100,6,143,5,40,0.125000
25100,3,222,10,5,2.000000
25100,2,3,5,5,1.000000
25100,3,182,5,5,1.000000
25100,1,113,5,5,1.000000
25100,1,188,5,5,1.000000
25100,6,200,5,40,0.125000
25100,2,133,5,5,1.000000
25100,5,149,5,40,0.125000
25100,2,97,5,5,1.000000
25100,1,206,5,5,1.000000
25100,4,93,11,40,0.275000
25300,2,97,5,5,1.000000
25300,1,101,5,5,1.000000
25300,6,168,5,40,0.125000
25300,6,200,5,40,0.125000
25300,2,220,5,5,1.000000
25300,1,232,5,5,1.000000
25300,5,149,5,40,0.125000
25300,4,129,5,40,0.125000
25300,4,83,10,40,0.250000
25300,3,95,5,5,1.000000
25300,6,143,5,40,0.125000
25300,3,234,5,5,1.000000
25300,4,147,5,40,0.125000
25300,1,190,5,5,1.000000
25300,3,182,5,5,1.000000
25300,5,131,10,40,0.250000
25300,5,85,80,40,2.000000
25300,1,206,5,5,1.000000
25300,4,93,11,40,0.275000
25300,2,3,5,5,1.000000
25300,3,184,15,5,3.000000
25300,1,137,5,5,1.000000
25300,1,188,5,5,1.000000
25300,4,141,5,40,0.125000
25300,1,99,5,5,1.000000
25300,3,236,5,5,1.000000
25300,6,87,10,40,0.250000
25300,1,75,5,5,1.000000
25300,2,103,5,5,1.000000
25300,2,218,5,5,1.000000
25300,2,133,5,5,1.000000
25300,4,117,5,40,0.125000
25300,3,139,5,5,1.000000
25300,3,222,10,5,2.000000
25300,5,119,20,40,0.500000
25300,5,107,10,40,0.250000
25300,6,208,5,40,0.125000
25300,1,113,5,5,1.000000
25300,4,151,5,40,0.125000
25500,3,184,15,5,3.000000
25500,6,208,5,40,0.125000
25500,5,85,80,40,2.000000
25500,4,83,10,40,0.250000
25500,4,129,5,40,0.125000
25500,2,220,5,5,1.000000
25500,6,143,5,40,0.125000
25500,4,151,5,40,0.125000
25500,3,95,5,5,1.000000
25500,5,149,5,40,0.125000
25500,1,190,5,5,1.000000
25500,3,139,5,5,1.000000
25500,1,137,5,5,1.000000
25500,4,117,5,40,0.125000
25500,1,113,5,5,1.000000
25500,4,93,11,40,0.275000
25500,1,188,5,5,1.000000
25500,1,99,5,5,1.000000
25500,6,200,5,40,0.125000
25500,3,222,10,5,2.000000
25500,2,133,5,5,1.000000
25500,2,97,5,5,1.000000
25500,6,87,10,40,0.250000
25500,6,168,5,40,0.125000
25500,2,103,5,5,1.000000
25500,1,101,5,5,1.000000
25500,5,119,20,40,0.500000
25500,1,206,5,5,1.000000
25500,2,218,5,5,1.000000
25500,4,141,5,40,0.125000
25500,5,107,10,40,0.250000
25500,1,232,5,5,1.000000
25500,5,131,10,40,0.250000
25500,3,236,5,5,1.000000
25500,4,147,5,40,0.125000
25500,1,75,5,5,1.000000
25500,3,182,5,5,1.000000
25500,3,234,5,5,1.000000
25500,2,3,5,5,1.000000
25700,3,234,5,5,1.000000
25700,6,143,5,40,0.125000
25700,5,131,10,40,0.250000
25700,2,218,5,5,1.000000
25700,1,75,5,5,1.000000
25700,2,97,5,5,1.000000
25700,1,206,5,5,1.000000
25700,1,99,5,5,1.000000
25700,2,103,5,5,1.000000
25700,5,85,80,40,2.000000
25700,4,151,5,40,0.125000
25700,4,83,10,40,0.250000
25700,1,232,5,5,1.000000
25700,1,113,5,5,1.000000
25700,4,117,5,40,0.125000
25700,1,137,5,5,1.000000
25700,2,3,5,5,1.000000
25700,2,220,5,5,1.000000
25700,5,149,5,40,0.125000
25700,4,129,5,40,0.125000
25700,4,93,11,40,0.275000
25700,5,107,10,40,0.250000
25700,3,95,5,5,1.000000
25700,6,208,5,40,0.125000
25700,1,101,5,5,1.000000
25700,5,119,20,40,0.500000
25700,3,139,5,5,1.000000
25700,6,200,5,40,0.125000
25700,6,87,10,40,0.250000
25700,2,133,5,5,1.000000
25700,1,190,5,5,1.000000
25700,6,168,5,40,0.125000
25700,4,147,5,40,0.125000
25700,3,184,15,5,3.000000
25700,3,222,10,5,2.000000
25700,4,141,5,40,0.125000
25700,3,182,5,5,1.000000
25700,1,188,5,5,1.000000
25700,3,236,5,5,1.000000
25900,5,85,80,40,2.000000
25900,2,133,5,5,1.000000
25900,1,113,5,5,1.000000
25900,2,218,5,5,1.000000
25900,1,190,5,5,1.000000
25900,1,99,5,5,1.000000
25900,3,234,5,5,1.000000
25900,6,200,5,40,0.125000
25900,6,143,5,40,0.125000
25900,2,220,5,5,1.000000
25900,5,149,5,40,0.125000
25900,1,137,5,5,1.000000
25900,3,236,5,5,1.000000
25900,6,168,5,40,0.125000
25900,3,182,5,5,1.000000
25900,3,184,15,5,3.000000
25900,1,101,5,5,1.000000
25900,4,117,5,40,0.125000
25900,2,3,5,5,1.000000
25900,5,107,10,40,0.250000
25900,1,206,5,5,1.000000
25900,4,93,11,40,0.275000
25900,4,147,5,40,0.125000
25900,3,222,10,5,2.000000
25900,4,141,5,40,0.125000
25900,4,151,5,40,0.125000
25900,1,75,5,5,1.000000
25900,5,119,20,40,0.500000
25900,2,97,5,5,1.000000
25900,1,232,5,5,1.000000
25900,4,83,10,40,0.250000
25900,2,103,5,5,1.000000
25900,6,87,10,40,0.250000
25900,1,188,5,5,1.000000
25900,4,129,5,40,0.125000
25900,3,139,5,5,1.000000
25900,6,208,5,40,0.125000
25900,5,131,10,40,0.250000
25900,3,95,5,5,1.000000
26100,4,147,5,40,0.125000
26100,1,99,5,5,1.000000
26100,6,208,5,40,0.125000
26100,3,222,13,5,2.600000
26100,2,97,5,5,1.000000
26100,3,139,5,5,1.000000
26100,6,87,10,40,0.250000
26100,5,85,80,40,2.000000
26100,5,131,10,40,0.250000
26100,4,117,5,40,0.125000
26100,6,143,5,40,0.125000
26100,1,75,5,5,1.000000
26100,4,83,10,40,0.250000
26100,1,137,5,5,1.000000
26100,2,220,5,5,1.000000
26100,3,182,5,5,1.000000
26100,1,232,2,5,0.400000
26100,1,113,5,5,1.000000
26100,5,149,5,40,0.125000
26100,3,184,12,5,2.400000
26100,2,103,5,5,1.000000
26100,4,93,11,40,0.275000
26100,2,3,5,5,1.000000
26100,1,190,5,5,1.000000
26100,4,141,5,40,0.125000
26100,5,119,20,40,0.500000
26100,3,95,5,5,1.000000
26100,1,206,5,5,1.000000
26100,4,129,5,40,0.125000
26100,4,151,5,40,0.125000
26100,3,236,5,5,1.000000
26100,1,101,5,5,1.000000
26100,6,200,5,40,0.125000
26100,2,133,5,5,1.000000
26100,2,218,5,5,1.000000
26100,6,168,5,40,0.125000
26100,3,234,5,5,1.000000
26100,5,107,10,40,0.250000
26100,1,188,8,5,1.600000
26300,3,95,5,5,1.000000
26300,1,240,5,5,1.000000
26300,1,206,5,5,1.000000
26300,5,85,80,40,2.000000
26300,2,133,5,5,1.000000
26300,1,99,5,5,1.000000
26300,5,119,20,40,0.500000
26300,5,107,10,40,0.250000
26300,5,149,5,40,0.125000
26300,3,222,10,5,2.000000
26300,4,147,5,40,0.125000
26300,4,141,5,40,0.125000
26300,4,151,5,40,0.125000
26300,2,220,5,5,1.000000
26300,3,182,5,5,1.000000
26300,6,200,5,40,0.125000
26300,3,238,5,5,1.000000
26300,5,131,10,40,0.250000
26300,2,103,5,5,1.000000
26300,4,129,5,40,0.125000
26300,3,236,5,5,1.000000
26300,2,218,5,5,1.000000
26300,1,75,5,5,1.000000
26300,1,232,0,5,0.000000
26300,4,93,11,40,0.275000
26300,3,184,10,5,2.000000
26300,4,117,5,40,0.125000
26300,6,208,5,40,0.125000
26300,1,188,5,5,1.000000
26300,1,101,5,5,1.000000
26300,1,137,5,5,1.000000
26300,2,3,5,5,1.000000
26300,6,168,5,40,0.125000
26300,2,97,5,5,1.000000
26300,6,87,10,40,0.250000
26300,3,234,5,5,1.000000
26300,4,83,10,40,0.250000
26300,1,113,5,5,1.000000
26300,6,143,5,40,0.125000
26300,3,139,5,5,1.000000
26300,1,190,5,5,1.000000
26500,6,87,10,40,0.250000
26500,6,200,5,40,0.125000
26500,3,234,5,5,1.000000
26500,5,131,10,40,0.250000
26500,1,101,5,5,1.000000
26500,1,190,5,5,1.000000
26500,5,119,20,40,0.500000
26500,2,218,5,5,1.000000
26500,1,99,5,5,1.000000
26500,6,143,5,40,0.125000
26500,4,129,5,40,0.125000
26500,2,103,5,5,1.000000
26500,2,220,5,5,1.000000
26500,1,240,5,5,1.000000
26500,4,83,10,40,0.250000
26500,4,147,5,40,0.125000
26500,4,117,5,40,0.125000
26500,1,113,5,5,1.000000
26500,3,182,5,5,1.000000
26500,3,222,10,5,2.000000
26500,3,236,5,5,1.000000
26500,6,168,5,40,0.125000
26500,6,208,5,40,0.125000
26500,3,95,5,5,1.000000
26500,1,75,5,5,1.000000
26500,2,133,5,5,1.000000
26500,5,107,10,40,0.250000
26500,3,184,10,5,2.000000
26500,4,151,5,40,0.125000
26500,1,137,5,5,1.000000
26500,2,97,5,5,1.000000
26500,1,188,5,5,1.000000
26500,3,238,5,5,1.000000
26500,4,93,11,40,0.275000
26500,2,3,5,5,1.000000
26500,5,85,80,40,2.000000
26500,5,149,5,40,0.125000
26500,3,139,5,5,1.000000
26500,1,206,5,5,1.000000
26500,4,141,5,40,0.125000
26700,3,182,5,5,1.000000
26700,1,190,5,5,1.000000
26700,5,119,20,40,0.500000
26700,4,141,5,40,0.125000
26700,6,208,5,40,0.125000
26700,2,97,5,5,1.000000
26700,3,139,5,5,1.000000
26700,1,75,5,5,1.000000
26700,1,99,5,5,1.000000
26700,3,234,5,5,1.000000
26700,3,222,10,5,2.000000
26700,5,107,10,40,0.250000
26700,1,206,5,5,1.000000
26700,4,83,10,40,0.250000
26700,5,85,80,40,2.000000
26700,3,236,5,5,1.000000
26700,2,3,5,5,1.000000
26700,6,200,5,40,0.125000
26700,6,143,5,40,0.125000
26700,3,238,5,5,1.000000
26700,4,129,5,40,0.125000
26700,3,184,10,5,2.000000
26700,1,240,5,5,1.000000
26700,5,149,5,40,0.125000
26700,6,168,5,40,0.125000
26700,1,113,5,5,1.000000
26700,1,101,5,5,1.000000
26700,2,103,5,5,1.000000
26700,5,131,10,40,0.250000
26700,1,137,5,5,1.000000
26700,2,133,5,5,1.000000
26700,3,95,5,5,1.000000
26700,1,188,5,5,1.000000
26700,4,93,11,40,0.275000
26700,4,117,5,40,0.125000
26700,2,220,5,5,1.000000
26700,2,218,5,5,1.000000
26700,6,87,10,40,0.250000
26700,4,151,5,40,0.125000
26700,4,147,5,40,0.125000
26900,3,139,5,5,1.000000
26900,6,168,5,40,0.125000
26900,1,101,5,5,1.000000
26900,3,238,5,5,1.000000
26900,2,103,5,5,1.000000
26900,4,151,5,40,0.125000
26900,2,220,5,5,1.000000
26900,3,184,10,5,2.000000
26900,4,147,5,40,0.125000
26900,3,182,5,5,1.000000
26900,2,3,5,5,1.000000
26900,1,206,5,5,1.000000
26900,3,236,5,5,1.000000
26900,1,190,5,5,1.000000
26900,5,119,20,40,0.500000
26900,4,83,10,40,0.250000
26900,1,240,5,5,1.000000
26900,1,188,5,5,1.000000
26900,6,200,5,40,0.125000
26900,2,218,5,5,1.000000
26900,1,75,5,5,1.000000
26900,2,97,5,5,1.000000
26900,6,143,5,40,0.125000
26900,5,149,5,40,0.125000
26900,1,113,5,5,1.000000
26900,3,234,5,5,1.000000
26900,4,93,11,40,0.275000
26900,4,129,5,40,0.125000
26900,1,137,5,5,1.000000
26900,1,99,5,5,1.000000
26900,6,208,5,40,0.125000
26900,2,133,5,5,1.000000
26900,3,222,10,5,2.000000
26900,3,95,5,5,1.000000
26900,5,85,80,40,2.000000
26900,6,87,10,40,0.250000
26900,4,117,5,40,0.125000
26900,5,131,10,40,0.250000
26900,4,141,5,40,0.125000
26900,5,107,10,40,0.250000
27100,2,97,5,5,1.000000
27100,4,129,5,40,0.125000
27100,6,143,5,40,0.125000
27100,5,85,80,40,2.000000
27100,1,75,5,5,1.000000
27100,5,149,5,40,0.125000
27100,1,206,5,5,1.000000
27100,4,93,11,40,0.275000
27100,6,208,5,40,0.125000
27100,4,117,5,40,0.125000
27100,1,188,5,5,1.000000
27100,3,222,10,5,2.000000
27100,3,139,5,5,1.000000
27100,6,87,10,40,0.250000
27100,3,184,10,5,2.000000
27100,2,3,5,5,1.000000
27100,3,238,5,5,1.000000
27100,3,236,5,5,1.000000
27100,4,147,5,40,0.125000
27100,4,141,5,40,0.125000
27100,2,133,5,5,1.000000
27100,5,107,10,40,0.250000
27100,1,137,5,5,1.000000
27100,3,234,5,5,1.000000
27100,2,220,5,5,1.000000
27100,1,113,5,5,1.000000
27100,2,218,5,5,1.000000
27100,1,101,5,5,1.000000
27100,3,95,5,5,1.000000
27100,3,182,5,5,1.000000
27100,1,99,5,5,1.000000
27100,1,240,5,5,1.000000
27100,4,83,10,40,0.250000
27100,5,119,20,40,0.500000
27100,5,131,10,40,0.250000
27100,6,168,5,40,0.125000
27100,6,200,5,40,0.125000
27100,1,190,5,5,1.000000
27100,4,151,5,40,0.125000
27100,2,103,5,5,1.000000
27300,1,190,5,5,1.000000
27300,3,234,5,5,1.000000
27300,6,168,5,40,0.125000
27300,3,184,10,5,2.000000
27300,5,149,5,40,0.125000
27300,5,131,10,40,0.250000
27300,5,119,20,40,0.500000
27300,3,182,5,5,1.000000
27300,3,222,10,5,2.000000
27300,5,85,80,40,2.000000
27300,2,133,5,5,1.000000
27300,6,208,5,40,0.125000
27300,6,200,5,40,0.125000
27300,6,143,5,40,0.125000
27300,4,117,5,40,0.125000
27300,4,93,11,40,0.275000
27300,2,103,5,5,1.000000
27300,3,238,5,5,1.000000
27300,3,95,5,5,1.000000
27300,4,151,5,40,0.125000
27300,1,99,5,5,1.000000
27300,2,218,5,5,1.000000
27300,2,220,5,5,1.000000
27300,2,3,5,5,1.000000
27300,3,236,5,5,1.000000
27300,1,101,5,5,1.000000
27300,4,83,10,40,0.250000
27300,3,139,5,5,1.000000
27300,4,147,5,40,0.125000
27300,1,240,5,5,1.000000
27300,4,129,5,40,0.125000
27300,2,97,5,5,1.000000
27300,1,188,5,5,1.000000
27300,1,137,5,5,1.000000
27300,1,206,5,5,1.000000
27300,6,87,10,40,0.250000
27300,5,107,10,40,0.250000
27300,1,75,5,5,1.000000
27300,1,113,5,5,1.000000
27300,4,141,5,40,0.125000
27500,6,208,5,40,0.125000
27500,1,101,5,5,1.000000
27500,4,83,10,40,0.250000
27500,2,97,5,5,1.000000
27500,3,234,5,5,1.000000
27500,5,149,5,40,0.125000
27500,6,168,5,40,0.125000
27500,4,129,5,40,0.125000
27500,4,151,5,40,0.125000
27500,2,103,5,5,1.000000
27500,5,107,10,40,0.250000
27500,5,119,20,40,0.500000
27500,3,139,5,5,1.000000
27500,3,222,10,5,2.000000
27500,1,75,5,5,1.000000
27500,1,190,5,5,1.000000
27500,4,93,11,40,0.275000
27500,1,137,5,5,1.000000
27500,1,113,5,5,1.000000
27500,3,184,10,5,2.000000
27500,5,85,80,40,2.000000
27500,4,117,5,40,0.125000
27500,4,147,5,40,0.125000
27500,3,236,5,5,1.000000
27500,1,188,5,5,1.000000
27500,3,182,5,5,1.000000
27500,1,206,5,5,1.000000
27500,2,3,5,5,1.000000
27500,6,87,10,40,0.250000
27500,2,133,5,5,1.000000
27500,6,200,5,40,0.125000
27500,3,95,5,5,1.000000
27500,1,240,5,5,1.000000
27500,5,131,10,40,0.250000
27500,3,238,5,5,1.000000
27500,2,220,5,5,1.000000
27500,2,218,5,5,1.000000
27500,4,141,5,40,0.125000
27500,6,143,5,40,0.125000
27500,1,99,5,5,1.000000
27700,1,137,5,5,1.000000
27700,5,131,10,40,0.250000
27700,1,113,5,5,1.000000
27700,5,119,20,40,0.500000
27700,3,222,10,5,2.000000
27700,6,143,5,40,0.125000
27700,3,236,5,5,1.000000
27700,5,85,80,40,2.000000
27700,4,129,5,40,0.125000
27700,3,139,5,5,1.000000
27700,5,107,10,40,0.250000
27700,5,149,5,40,0.125000
27700,1,190,5,5,1.000000
27700,3,95,5,5,1.000000
27700,3,234,5,5,1.000000
27700,3,184,10,5,2.000000
27700,6,208,5,40,0.125000
27700,1,206,5,5,1.000000
27700,2,97,5,5,1.000000
27700,3,182,5,5,1.000000
27700,4,83,10,40,0.250000
27700,1,188,5,5,1.000000
27700,3,238,5,5,1.000000
27700,6,200,5,40,0.125000
27700,6,168,5,40,0.125000
27700,6,87,10,40,0.250000
27700,1,240,5,5,1.000000
27700,2,3,5,5,1.000000
27700,2,103,5,5,1.000000
27700,4,141,5,40,0.125000
27700,2,220,5,5,1.000000
27700,1,99,5,5,1.000000
27700,2,218,5,5,1.000000
27700,1,101,5,5,1.000000
27700,1,75,5,5,1.000000
27700,4,93,11,40,0.275000
27700,4,147,5,40,0.125000
27700,4,117,5,40,0.125000
27700,2,133,5,5,1.000000
27700,4,151,5,40,0.125000
27900,3,184,10,5,2.000000
27900,3,238,5,5,1.000000
27900,2,103,5,5,1.000000
27900,6,200,5,40,0.125000
27900,2,133,5,5,1.000000
27900,3,139,5,5,1.000000
27900,4,129,5,40,0.125000
27900,1,240,5,5,1.000000
27900,4,141,5,40,0.125000
27900,3,222,10,5,2.000000
27900,4,93,11,40,0.275000
27900,1,188,5,5,1.000000
27900,3,236,5,5,1.000000
27900,6,87,10,40,0.250000
27900,5,85,80,40,2.000000
27900,2,220,5,5,1.000000
27900,2,97,5,5,1.000000
27900,4,117,5,40,0.125000
27900,6,143,5,40,0.125000
27900,5,131,10,40,0.250000
27900,5,119,20,40,0.500000
27900,1,137,5,5,1.000000
27900,4,151,5,40,0.125000
27900,1,190,5,5,1.000000
27900,3,182,5,5,1.000000
27900,1,101,5,5,1.000000
27900,1,99,5,5,1.000000
27900,1,75,5,5,1.000000
27900,1,113,5,5,1.000000
27900,6,168,5,40,0.125000
27900,5,107,10,40,0.250000
27900,3,95,5,5,1.000000
27900,3,234,5,5,1.000000
27900,5,149,5,40,0.125000
27900,4,83,10,40,0.250000
27900,6,208,5,40,0.125000
27900,1,206,5,5,1.000000
27900,4,147,5,40,0.125000
27900,2,218,5,5,1.000000
27900,2,3,5,5,1.000000
28100,4,93,11,40,0.275000
28100,3,184,10,5,2.000000
28100,1,101,5,5,1.000000
28100,3,234,5,5,1.000000
28100,1,75,5,5,1.000000
28100,2,218,5,5,1.000000
28100,2,3,5,5,1.000000
28100,3,139,5,5,1.000000
28100,6,168,5,40,0.125000
28100,1,206,5,5,1.000000
28100,6,208,5,40,0.125000
28100,4,83,10,40,0.250000
28100,4,117,5,40,0.125000
28100,5,119,20,40,0.500000
28100,1,240,5,5,1.000000
28100,4,129,5,40,0.125000
28100,1,99,5,5,1.000000
28100,1,113,5,5,1.000000
28100,5,131,10,40,0.250000
28100,3,222,10,5,2.000000
28100,4,147,5,40,0.125000
28100,2,103,5,5,1.000000
28100,6,143,5,40,0.125000
28100,2,133,5,5,1.000000
28100,3,238,5,5,1.000000
28100,2,97,5,5,1.000000
28100,5,149,5,40,0.125000
28100,3,236,5,5,1.000000
28100,5,85,80,40,2.000000
28100,6,87,10,40,0.250000
28100,5,107,10,40,0.250000
28100,2,220,5,5,1.000000
28100,4,141,5,40,0.125000
28100,1,188,5,5,1.000000
28100,3,95,5,5,1.000000
28100,6,200,5,40,0.125000
28100,3,182,5,5,1.000000
28100,1,190,5,5,1.000000
28100,4,151,5,40,0.125000
28100,1,137,5,5,1.000000
28300,2,220,5,5,1.000000
28300,1,75,5,5,1.000000
28300,6,87,10,40,0.250000
28300,4,83,10,40,0.250000
28300,4,151,5,40,0.125000
28300,3,95,5,5,1.000000
28300,1,99,5,5,1.000000
28300,6,208,5,40,0.125000
28300,1,137,5,5,1.000000
28300,2,103,5,5,1.000000
28300,6,168,5,40,0.125000
28300,6,200,5,40,0.125000
28300,4,147,5,40,0.125000
28300,3,236,5,5,1.000000
28300,3,238,5,5,1.000000
28300,1,101,5,5,1.000000
28300,4,141,5,40,0.125000
28300,4,117,5,40,0.125000
28300,3,182,5,5,1.000000
28300,5,149,5,40,0.125000
28300,2,218,5,5,1.000000
28300,3,234,5,5,1.000000
28300,2,133,5,5,1.000000
28300,3,139,5,5,1.000000
28300,4,93,11,40,0.275000
28300,5,131,10,40,0.250000
28300,5,119,20,40,0.500000
28300,3,184,10,5,2.000000
28300,6,143,5,40,0.125000
28300,2,97,5,5,1.000000
28300,1,206,5,5,1.000000
28300,4,129,5,40,0.125000
28300,1,240,5,5,1.000000
28300,5,107,10,40,0.250000
28300,1,113,5,5,1.000000
28300,3,222,10,5,2.000000
28300,5,85,80,40,2.000000
28300,2,3,5,5,1.000000
28300,1,190,5,5,1.000000
28300,1,188,5,5,1.000000
28500,3,222,10,5,2.000000
28500,6,143,5,40,0.125000
28500,2,97,5,5,1.000000
28500,2,3,5,5,1.000000
28500,6,87,10,40,0.250000
28500,5,85,80,40,2.000000
28500,2,133,5,5,1.000000
28500,4,93,11,40,0.275000
28500,4,147,5,40,0.125000
28500,4,141,5,40,0.125000
28500,2,103,5,5,1.000000
28500,3,95,5,5,1.000000
28500,5,131,10,40,0.250000
28500,6,208,5,40,0.125000
28500,5,119,20,40,0.500000
28500,6,168,5,40,0.125000
28500,1,101,5,5,1.000000
28500,4,151,5,40,0.125000
28500,4,83,10,40,0.250000
28500,1,240,5,5,1.000000
28500,3,184,10,5,2.000000
28500,4,129,5,40,0.125000
28500,6,200,5,40,0.125000
28500,3,139,5,5,1.000000
28500,2,218,5,5,1.000000
28500,2,220,5,5,1.000000
28500,3,236,5,5,1.000000
28500,1,113,5,5,1.000000
28500,3,238,5,5,1.000000
28500,5,107,10,40,0.250000
28500,1,188,5,5,1.000000
28500,3,182,5,5,1.000000
28500,4,117,5,40,0.125000
28500,1,75,5,5,1.000000
28500,1,99,5,5,1.000000
28500,1,190,5,5,1.000000
28500,5,149,5,40,0.125000
28500,1,137,5,5,1.000000
28500,1,206,5,5,1.000000
28500,3,234,5,5,1.000000
28700,4,93,11,40,0.275000
28700,6,208,5,40,0.125000
28700,3,236,5,5,1.000000
28700,2,133,5,5,1.000000
28700,4,147,5,40,0.125000
28700,1,113,5,5,1.000000
28700,5,131,10,40,0.250000
28700,5,149,5,40,0.125000
28700,4,117,5,40,0.125000
28700,2,97,5,5,1.000000
28700,2,218,5,5,1.000000
28700,1,101,5,5,1.000000
28700,3,238,5,5,1.000000
28700,5,107,10,40,0.250000
28700,1,99,5,5,1.000000
28700,2,220,5,5,1.000000
28700,6,143,5,40,0.125000
28700,5,85,80,40,2.000000
28700,2,3,5,5,1.000000
28700,6,87,10,40,0.250000
28700,3,222,10,5,2.000000
28700,3,184,10,5,2.000000
28700,3,139,5,5,1.000000
28700,1,206,5,5,1.000000
28700,3,95,5,5,1.000000
28700,4,129,5,40,0.125000
28700,1,190,5,5,1.000000
28700,1,75,5,5,1.000000
28700,5,119,20,40,0.500000
28700,4,151,5,40,0.125000
28700,2,103,5,5,1.000000
28700,6,168,5,40,0.125000
28700,1,137,5,5,1.000000
28700,1,240,5,5,1.000000
28700,3,182,5,5,1.000000
28700,6,200,5,40,0.125000
28700,3,234,5,5,1.000000
28700,4,83,10,40,0.250000
28700,4,141,5,40,0.125000
28700,1,188,5,5,1.000000
28900,1,75,5,5,1.000000
